pedido_id,cliente_id,fecha_pedido,total_pedido,estado,canal,ciudad_entrega,metodo_pago
5337,2883,2022-06-11,21400.49,Cancelado,Web,Huancayo,Yape
5338,1335,2023-12-07,4758.72,Devuelto,App,Cusco,Yape
5339,2213,2023-01-06,8341.83,"En camino","Tienda física",Cajamarca,"Tarjeta de débito"
5340,1874,2022-10-24,667.71,"En camino",Web,Chiclayo,Efectivo
5341,1271,2022-08-21,7282.35,Devuelto,Web,Cusco,Yape
5342,1015,2022-12-10,2698.89,Devuelto,App,Cuzco,"Tarjeta de crédito"
5343,2663,2024-09-15,5055.64,"En camino",Web,Chiclayo,"Tarjeta de débito"
5344,2101,2022-04-29,5944.35,Devuelto,App,Piura,Yape
5345,1055,2024-02-25,2024.54,"En camino",Web,Chiclayo,Efectivo
5346,1711,2023-11-07,12202.75,Devuelto,Web,Cajamarca,"Tarjeta de débito"
5347,2156,2023-04-02,6234.75,Devuelto,Web,Trujillo,Efectivo
5348,2530,2023-07-28,2590.89,"En camino",App,Iquitos,"Tarjeta de débito"
5349,2517,2022-05-12,2900.09,Devuelto,Web,Trujillo,"Tarjeta de débito"
5350,2103,2022-03-31,24968.77,Cancelado,Web,Cajamarca,Yape
5351,2322,2023-06-26,2181.16,Cancelado,"Tienda física",Iquitos,Yape
5352,1473,2022-04-13,11965.16,Devuelto,"Tienda física",Cajamarca,"Tarjeta de crédito"
5353,1251,2024-02-12,5153.49,Devuelto,"Tienda física",Cusco,"Tarjeta de crédito"
5354,1259,2022-10-25,1637.64,"En camino",Web,Arequipa,Yape
5355,2704,2022-07-12,8068.50,Entregado,"Tienda física",Arequipa,"Tarjeta de crédito"
5356,2979,2022-06-17,1936.45,Entregado,Web,Arequipa,"Tarjeta de débito"
5357,2616,2024-07-14,4828.93,"En camino",App,Arequipa,Efectivo
5358,1552,2022-12-15,9835.38,Entregado,App,Lima,Yape
5359,2542,2022-09-20,18957.39,Devuelto,Web,Trujillo,"Tarjeta de crédito"
5360,1554,2024-11-17,4698.58,"En camino","Tienda física",Tacna,Efectivo
5361,1186,2022-11-18,2017.67,Entregado,Web,Cuzco,Efectivo
5362,1332,2023-07-30,582.14,Cancelado,"Tienda física",Huancayo,Efectivo
5363,2802,2024-09-09,10313.70,Cancelado,Web,Arequipa,Efectivo
5364,2188,2022-09-12,12296.92,Cancelado,Web,Trujillo,"Tarjeta de débito"
5365,1118,2024-11-28,2261.08,Entregado,App,Lima,"Tarjeta de débito"
5366,1910,2023-01-30,9172.44,"En camino","Tienda física",Lima,"Tarjeta de crédito"
5367,2598,2022-02-11,5303.32,Devuelto,Web,Huancayo,Yape
5368,1683,2022-06-29,2183.52,Cancelado,App,Trujillo,Efectivo
5369,2539,2022-08-22,6675.36,Entregado,App,Lima,Efectivo
5370,2226,2024-07-03,1627.76,"En camino",App,Trujillo,"Tarjeta de crédito"
5371,1805,2024-03-31,2358.60,Devuelto,"Tienda física",Piura,Efectivo
5372,1642,2022-04-20,4276.65,Entregado,"Tienda física",Iquitos,"Tarjeta de débito"
5373,2859,2024-09-10,4485.16,Devuelto,"Tienda física",Iquitos,Efectivo
5374,2792,2023-11-17,3509.47,Entregado,App,Cajamarca,Efectivo
5375,2253,2024-07-06,9486.21,Devuelto,"Tienda física",Arequipa,Efectivo
5376,2232,2024-12-12,4803.04,"En camino","Tienda física",Lima,"Tarjeta de débito"
5377,2260,2024-12-02,2724.89,Cancelado,"Tienda física",Trujillo,Efectivo
5378,1275,2023-06-01,16055.33,Devuelto,App,Piura,"Tarjeta de crédito"
5379,2949,2024-09-04,4242.91,Cancelado,Web,Iquitos,"Tarjeta de débito"
5380,1116,2023-08-07,6048.97,Entregado,Web,Arequipa,Efectivo
5381,1242,2024-07-08,3059.67,"En camino","Tienda física",Lima,Efectivo
5382,1293,2022-04-27,1386.37,Cancelado,"Tienda física",Cajamarca,Yape
5383,1498,2023-10-09,11290.59,"En camino",Web,Arequipa,"Tarjeta de débito"
5384,2981,2022-11-27,1555.18,Cancelado,App,Lima,Efectivo
5385,2017,2022-10-04,9318.83,Entregado,"Tienda física",Cajamarca,"Tarjeta de crédito"
5386,1823,2022-08-07,2007.49,Devuelto,Web,Lima,Efectivo
5387,1406,2024-10-01,5790.69,Entregado,"Tienda física",Chiclayo,Efectivo
5388,1155,2022-09-12,11721.02,Devuelto,App,Trujillo,Efectivo
5389,1986,2022-08-15,13787.53,Cancelado,App,Cusco,"Tarjeta de débito"
5390,1942,2023-07-26,3832.27,Cancelado,App,Huancayo,Yape
5391,1633,2024-04-18,8870.43,Entregado,App,Arequipa,"Tarjeta de crédito"
5392,2205,2023-11-19,5374.36,Devuelto,"Tienda física",Piura,"Tarjeta de débito"
5393,1762,2024-05-05,11621.43,Entregado,Web,Cajamarca,Efectivo
5394,1570,2023-12-30,3814.19,"En camino","Tienda física",Piura,Efectivo
5395,1328,2024-11-24,1224.40,Entregado,Web,Cajamarca,Efectivo
5396,1135,2022-07-14,9450.92,Devuelto,App,Tacna,Efectivo
5397,2857,2024-12-30,6174.29,Entregado,"Tienda física",Arequipa,Efectivo
5398,1031,2022-07-28,14015.67,Entregado,Web,Cajamarca,"Tarjeta de débito"
5399,1787,2022-01-20,2890.12,Devuelto,Web,Piura,"Tarjeta de crédito"
5400,1374,2024-06-05,976.41,Devuelto,Web,Trujillo,Yape
5401,2220,2022-06-07,23847.12,Entregado,App,Arequipa,"Tarjeta de débito"
5402,2587,2024-10-05,5302.67,Devuelto,Web,Huancayo,Yape
5403,2776,2023-03-09,13366.30,Entregado,"Tienda física",Cajamarca,"Tarjeta de crédito"
5404,1550,2023-10-04,966.46,Cancelado,Web,Piura,"Tarjeta de crédito"
5405,2313,2024-04-12,12071.25,Devuelto,App,Trujillo,Efectivo
5406,1191,2023-05-14,24073.22,Devuelto,App,Tacna,"Tarjeta de débito"
5407,2160,2022-07-13,10768.70,Entregado,"Tienda física",Arequipa,Efectivo
5408,1417,2024-04-15,4157.70,"En camino",App,Huancayo,"Tarjeta de débito"
5409,2847,2023-02-14,1415.81,Entregado,App,Cajamarca,Efectivo
5410,1918,2022-07-12,5707.13,"En camino","Tienda física",Chiclayo,Efectivo
5411,1701,2022-12-11,5576.45,Entregado,"Tienda física",Piura,Yape
5412,2275,2024-08-02,1494.42,Entregado,Web,Lima,Yape
5413,2632,2024-01-21,11675.00,Devuelto,"Tienda física",Cusco,"Tarjeta de débito"
5414,1201,2023-12-23,7778.10,Devuelto,"Tienda física",Iquitos,Yape
5415,2201,2024-07-07,1661.46,Devuelto,App,Trujillo,Yape
5416,1272,2022-12-31,2326.36,Devuelto,Web,Huancayo,"Tarjeta de débito"
5417,1371,2024-04-28,16838.38,Cancelado,Web,Huancayo,"Tarjeta de débito"
5418,1811,2022-07-31,12021.78,Entregado,Web,Iquitos,Efectivo
5419,1915,2024-05-07,21076.82,"En camino",Web,Tacna,"Tarjeta de débito"
5420,1156,2023-09-17,11531.00,Devuelto,"Tienda física",Piura,Efectivo
5421,2440,2024-04-20,9193.14,Devuelto,Web,Piura,Efectivo
5422,1470,2023-03-23,605.49,Entregado,"Tienda física",Cuzco,Yape
5423,1205,2024-09-26,3736.36,Devuelto,"Tienda física",Cusco,Efectivo
5424,1987,2024-11-04,15026.06,Entregado,App,Chiclayo,"Tarjeta de débito"
5425,1763,2022-05-26,7783.59,Devuelto,"Tienda física",Piura,Efectivo
5426,1476,2022-07-01,13935.57,"En camino","Tienda física",Iquitos,Yape
5427,2480,2023-03-09,6152.48,Devuelto,Web,Chiclayo,"Tarjeta de crédito"
5428,1821,2024-12-12,9981.74,Entregado,"Tienda física",Chiclayo,Efectivo
5429,1263,2022-04-20,22800.41,Cancelado,"Tienda física",Huancayo,"Tarjeta de débito"
5430,2934,2024-03-13,1014.49,Cancelado,"Tienda física",Trujillo,Efectivo
5431,1868,2024-12-22,3013.50,Cancelado,Web,Trujillo,Efectivo
5432,2751,2022-12-08,1742.72,Entregado,"Tienda física",Lima,"Tarjeta de crédito"
5433,2948,2022-04-07,13846.64,Devuelto,"Tienda física",Arequipa,"Tarjeta de débito"
5434,1562,2022-08-22,6818.29,"En camino","Tienda física",Lima,Efectivo
5435,1970,2023-03-01,10230.05,Devuelto,Web,Cajamarca,Efectivo
5436,1653,2022-01-27,10652.63,Devuelto,"Tienda física",Arequipa,"Tarjeta de débito"
5437,1310,2024-10-20,16686.19,Cancelado,Web,Trujillo,Efectivo
5438,2368,2022-06-07,8655.01,"En camino","Tienda física",Arequipa,Efectivo
5439,2748,2024-05-22,501.21,Cancelado,"Tienda física",Huancayo,"Tarjeta de crédito"
5440,2042,2024-10-08,1121.80,Devuelto,App,Trujillo,Efectivo
5441,2290,2023-12-14,3997.66,"En camino","Tienda física",Trujillo,Yape
5442,2880,2023-01-22,68.82,Devuelto,App,Arequipa,"Tarjeta de débito"
5443,1817,2022-12-18,6901.90,Devuelto,App,Piura,"Tarjeta de débito"
5444,1516,2022-08-24,2476.04,Devuelto,App,Iquitos,Yape
5445,1785,2024-03-07,6901.90,Cancelado,"Tienda física",Iquitos,"Tarjeta de débito"
5446,1211,2023-03-31,2202.48,Devuelto,"Tienda física",Cajamarca,"Tarjeta de crédito"
5447,2838,2023-02-03,4976.33,"En camino",App,Chiclayo,"Tarjeta de crédito"
5448,2855,2024-05-13,6414.61,Cancelado,App,Huancayo,Efectivo
5449,1291,2022-09-04,2755.36,Cancelado,Web,Cuzco,"Tarjeta de débito"
5450,2437,2023-05-11,2305.95,Entregado,"Tienda física",Cuzco,Yape
5451,1053,2022-06-07,580.33,Entregado,Web,Arequipa,Efectivo
5452,2824,2024-08-20,9895.71,Devuelto,"Tienda física",Tacna,"Tarjeta de crédito"
5453,2272,2024-12-15,2245.24,Entregado,Web,Cajamarca,Yape
5454,1872,2023-11-06,3405.90,"En camino",App,Piura,"Tarjeta de crédito"
5455,1247,2020-06-10,4062.02,"En camino","Tienda física",Chiclayo,"Tarjeta de crédito"
5456,1919,2022-03-17,17121.19,Devuelto,"Tienda física",Huancayo,"Tarjeta de débito"
5457,2657,2022-04-03,1487.72,"En camino",App,Lima,"Tarjeta de débito"
5458,2570,2023-09-28,2075.21,"En camino",Web,Iquitos,Efectivo
5459,1469,2022-04-26,3843.45,Entregado,Web,Trujillo,Efectivo
5460,1055,2023-05-12,3644.93,Entregado,Web,Cusco,Yape
5461,1010,2024-09-02,16434.52,Cancelado,"Tienda física",Chiclayo,Yape
5462,2170,2022-12-01,6061.88,Cancelado,Web,Iquitos,"Tarjeta de crédito"
5463,2215,2024-01-02,2127.33,Devuelto,"Tienda física",Arequipa,"Tarjeta de crédito"
5464,1325,2023-08-29,23150.61,Devuelto,Web,Lima,Efectivo
5465,2352,2024-01-31,10195.60,Cancelado,Web,Lima,Efectivo
5466,2520,2024-11-22,5089.78,Entregado,Web,Piura,Efectivo
5467,2801,2023-11-13,11838.83,Entregado,Web,Cusco,Efectivo
5468,2092,2024-10-28,2205.91,"En camino","Tienda física",Trujillo,Efectivo
5469,2849,2023-04-06,5940.65,Devuelto,"Tienda física",Huancayo,Yape
5470,1551,2023-12-01,2306.08,Devuelto,Web,Huancayo,Efectivo
5471,1646,2024-05-12,4911.36,Entregado,Web,Cuzco,Yape
5472,2792,2023-04-26,2057.83,"En camino",App,Iquitos,"Tarjeta de crédito"
5473,1282,2022-09-11,5876.70,Entregado,App,Huancayo,"Tarjeta de crédito"
5474,1554,2022-11-10,723.21,Cancelado,"Tienda física",Trujillo,Efectivo
5475,1126,2024-09-13,7568.09,Cancelado,App,Iquitos,Yape
5476,1392,2023-07-25,9622.19,"En camino",Web,Cusco,Yape
5477,1341,2023-03-23,3093.00,Devuelto,"Tienda física",Iquitos,Efectivo
5478,2445,2022-11-12,19673.01,"En camino",Web,Cajamarca,"Tarjeta de débito"
5479,1217,2022-10-25,1900.12,Entregado,Web,Trujillo,"Tarjeta de crédito"
5480,1129,2023-10-22,436.20,Cancelado,App,Lima,"Tarjeta de crédito"
5481,1725,2023-12-02,17943.35,Devuelto,App,Trujillo,Efectivo
5482,2416,2022-08-05,8217.29,Entregado,"Tienda física",Piura,Efectivo
5483,1472,2024-06-15,608.19,Devuelto,App,Cuzco,Efectivo
5484,2762,2023-07-12,3337.09,"En camino",App,Arequipa,"Tarjeta de crédito"
5485,1680,2022-05-23,9911.63,Entregado,App,Huancayo,Efectivo
5486,1727,2023-01-13,13878.19,"En camino",App,Iquitos,Efectivo
5487,1021,2023-10-23,11600.55,Cancelado,App,Trujillo,Efectivo
5488,1651,2022-05-17,349.43,Cancelado,Web,Lima,Efectivo
5489,1193,2023-06-05,11201.44,Entregado,Web,Trujillo,"Tarjeta de débito"
5490,1555,2024-10-07,8818.08,"En camino",Web,Chiclayo,Efectivo
5491,1430,2024-05-12,14018.52,Devuelto,App,Tacna,"Tarjeta de crédito"
5492,2475,2023-01-03,4006.73,Cancelado,Web,Cajamarca,Efectivo
5493,2581,2022-08-06,9416.61,Devuelto,App,Huancayo,Efectivo
5494,1286,2023-01-09,8356.49,Entregado,App,Piura,Efectivo
5495,1206,2023-01-20,6749.29,Cancelado,App,Chiclayo,Yape
5496,2192,2024-04-11,7462.53,Entregado,Web,Trujillo,Efectivo
5497,2311,2022-03-18,2115.29,Entregado,Web,Cuzco,"Tarjeta de débito"
5498,1216,2022-09-06,10765.34,"En camino",Web,Lima,Yape
5499,1614,2024-03-20,7851.85,Entregado,App,Lima,"Tarjeta de débito"
5500,1487,2023-04-23,681.42,Entregado,"Tienda física",Iquitos,Yape
5501,2365,2023-06-19,6081.82,Cancelado,Web,Iquitos,"Tarjeta de débito"
5502,2724,2024-01-04,2293.85,Devuelto,"Tienda física",Cajamarca,Efectivo
5503,1102,2023-06-13,1049.54,Entregado,App,Iquitos,Yape
5504,2060,2022-07-20,904.44,Entregado,"Tienda física",Iquitos,Efectivo
5505,2744,2023-03-02,4119.02,"En camino",Web,Lima,Efectivo
5506,1905,2023-05-31,2644.83,Devuelto,Web,Arequipa,Efectivo
5507,1994,2023-10-14,12112.10,Entregado,Web,Huancayo,Efectivo
5508,2879,2023-04-24,13979.85,"En camino","Tienda física",Tacna,"Tarjeta de crédito"
5509,2211,2022-07-12,12153.16,Devuelto,"Tienda física",Chiclayo,Efectivo
5510,1945,2023-10-05,8028.79,"En camino","Tienda física",Chiclayo,"Tarjeta de crédito"
5511,2307,2024-03-08,9368.20,"En camino",Web,Trujillo,Efectivo
5512,1287,2023-03-22,2088.34,"En camino",App,Iquitos,Efectivo
5513,1535,2022-04-18,10986.47,Entregado,App,Tacna,Efectivo
5514,1955,2023-05-12,7935.90,"En camino",Web,Piura,Efectivo
5515,2240,2022-01-18,2862.60,Entregado,"Tienda física",Tacna,Efectivo
5516,2995,2020-06-10,6407.94,"En camino",App,Cusco,Efectivo
5517,1260,2024-03-30,12325.84,Entregado,"Tienda física",Tacna,Efectivo
5518,1767,2024-12-03,10366.99,Cancelado,Web,Cajamarca,Efectivo
5519,2419,2023-11-23,8360.81,"En camino",Web,Cajamarca,"Tarjeta de crédito"
5520,2519,2022-04-05,1843.44,Cancelado,App,Cajamarca,Efectivo
5521,1515,2024-05-27,15163.16,Devuelto,App,Chiclayo,Yape
5522,2762,2023-09-19,9341.22,Entregado,"Tienda física",Cuzco,Yape
5523,1269,2024-01-13,10754.78,Entregado,Web,Lima,Efectivo
5524,1315,2024-08-09,11581.19,Cancelado,Web,Huancayo,Efectivo
5525,2989,2022-10-05,13368.08,Devuelto,Web,Cajamarca,Efectivo
5526,1192,2023-07-23,1453.97,Entregado,Web,Tacna,"Tarjeta de débito"
5527,2028,2022-03-07,18583.29,Entregado,App,Piura,Efectivo
5528,2117,2022-12-27,3769.48,Devuelto,App,Tacna,"Tarjeta de crédito"
5529,1484,2022-08-09,5138.14,Entregado,"Tienda física",Huancayo,Efectivo
5530,2451,2024-08-01,12117.55,Devuelto,App,Lima,"Tarjeta de crédito"
5531,2677,2024-09-17,6408.43,Entregado,"Tienda física",Piura,"Tarjeta de crédito"
5532,1521,2023-01-21,14331.38,"En camino","Tienda física",Iquitos,"Tarjeta de crédito"
5533,2287,2023-11-05,2406.48,"En camino",App,Lima,Efectivo
5534,2635,2022-07-10,15856.08,Entregado,Web,Cusco,"Tarjeta de débito"
5535,2384,2024-05-07,6284.44,Devuelto,App,Cajamarca,Efectivo
5536,1659,2024-03-31,1648.22,Devuelto,App,Arequipa,Efectivo
5537,2435,2024-11-06,60.16,Devuelto,App,Huancayo,"Tarjeta de débito"
5538,2909,2022-05-12,5147.21,Entregado,App,Cuzco,Efectivo
5539,2106,2022-05-17,6972.70,Entregado,Web,Huancayo,"Tarjeta de débito"
5540,2621,2023-02-27,4481.81,Devuelto,Web,Cajamarca,Yape
5541,1225,2023-03-18,2396.62,Devuelto,"Tienda física",Cajamarca,"Tarjeta de débito"
5542,2210,2024-08-21,3481.18,Cancelado,"Tienda física",Chiclayo,Yape
5543,1370,2023-01-29,10030.35,"En camino","Tienda física",Iquitos,Efectivo
5544,2508,2024-05-28,769.69,Cancelado,"Tienda física",Cajamarca,"Tarjeta de débito"
5545,2900,2024-07-16,5090.66,Entregado,Web,Chiclayo,Efectivo
5546,2985,2022-02-28,1257.93,Devuelto,Web,Huancayo,Yape
5547,1016,2024-09-06,10643.99,Devuelto,App,Piura,Yape
5548,1620,2022-10-06,5693.07,Entregado,"Tienda física",Piura,Efectivo
5549,2581,2022-09-05,14910.53,Entregado,Web,Lima,Efectivo
5550,2112,2024-09-07,13679.57,"En camino","Tienda física",Chiclayo,Yape
5551,1990,2023-04-09,21470.71,"En camino","Tienda física",Cajamarca,Efectivo
5552,2009,2023-08-25,6871.32,Cancelado,App,Piura,"Tarjeta de débito"
5553,1085,2022-01-23,4201.44,"En camino","Tienda física",Cusco,Yape
5554,1884,2023-01-05,7206.55,Entregado,"Tienda física",Piura,"Tarjeta de débito"
5555,2010,2023-09-18,9046.66,"En camino",Web,Lima,Efectivo
5556,2299,2022-09-29,206.73,Devuelto,"Tienda física",Tacna,"Tarjeta de crédito"
5557,1783,2022-12-18,13284.10,Devuelto,Web,Chiclayo,Efectivo
5558,2699,2022-12-16,5771.85,"En camino","Tienda física",Lima,Efectivo
5559,2177,2023-07-08,10788.07,Devuelto,App,Chiclayo,Yape
5560,1407,2022-07-12,1192.83,Cancelado,"Tienda física",Huancayo,"Tarjeta de débito"
5561,2970,2024-12-11,17001.72,"En camino","Tienda física",Chiclayo,Yape
5562,1428,2023-04-16,7567.58,Entregado,App,Cuzco,Efectivo
5563,2804,2022-05-06,5604.07,Entregado,"Tienda física",Lima,"Tarjeta de débito"
5564,1481,2024-04-23,14936.67,Cancelado,App,Cuzco,Efectivo
5565,2552,2023-05-19,18244.68,Entregado,App,Lima,Efectivo
5566,1349,2023-01-14,1028.02,Cancelado,"Tienda física",Arequipa,Efectivo
5567,2207,2023-04-26,9067.69,Entregado,App,Piura,Efectivo
5568,2208,2024-06-07,3765.01,"En camino","Tienda física",Tacna,"Tarjeta de crédito"
5569,2144,2023-10-03,15811.87,Entregado,App,Tacna,Efectivo
5570,1881,2020-06-10,18995.96,Devuelto,"Tienda física",Cusco,Yape
5571,1726,2022-01-30,1358.98,Entregado,Web,Lima,Yape
5572,1196,2022-07-12,213.03,Devuelto,Web,Tacna,Yape
5573,1734,2022-07-24,11052.22,"En camino","Tienda física",Piura,Efectivo
5574,2788,2023-09-27,9252.86,Devuelto,"Tienda física",Cajamarca,"Tarjeta de crédito"
5575,2265,2023-08-18,7289.73,Cancelado,App,Lima,"Tarjeta de crédito"
5576,2931,2023-07-04,3550.59,Cancelado,"Tienda física",Huancayo,"Tarjeta de crédito"
5577,1118,2022-12-11,13334.89,"En camino","Tienda física",Cajamarca,Efectivo
5578,1340,2023-08-31,23879.13,"En camino",Web,Chiclayo,"Tarjeta de débito"
5579,1697,2023-07-09,3507.55,Devuelto,"Tienda física",Tacna,Efectivo
5580,1957,2022-11-15,11672.51,Devuelto,"Tienda física",Tacna,Efectivo
5581,2468,2022-03-05,802.72,"En camino","Tienda física",Piura,Efectivo
5582,2112,2022-11-19,899.46,Entregado,App,Arequipa,"Tarjeta de crédito"
5583,2363,2023-07-27,4017.33,"En camino",Web,Chiclayo,Efectivo
5584,1594,2023-05-17,18578.17,"En camino","Tienda física",Cusco,Yape
5585,2967,2024-01-24,16688.06,Cancelado,App,Tacna,Efectivo
5586,1888,2022-01-15,12172.38,Cancelado,Web,Iquitos,Efectivo
5587,1564,2023-09-23,272.71,"En camino",App,Trujillo,"Tarjeta de crédito"
5588,1118,2024-06-18,10454.90,Entregado,"Tienda física",Tacna,Yape
5589,2810,2024-04-22,10662.20,Entregado,"Tienda física",Chiclayo,Efectivo
5590,2065,2023-12-20,3631.85,Entregado,Web,Lima,"Tarjeta de débito"
5591,1684,2020-06-10,1590.44,Entregado,"Tienda física",Cusco,"Tarjeta de crédito"
5592,2304,2022-08-30,24013.92,Cancelado,App,Arequipa,Efectivo
5593,2032,2024-11-20,10214.66,Devuelto,Web,Iquitos,Efectivo
5594,2609,2024-05-22,2986.65,Cancelado,Web,Chiclayo,Efectivo
5595,2607,2022-05-14,3806.59,Cancelado,App,Huancayo,"Tarjeta de débito"
5596,1736,2023-11-20,20231.12,"En camino","Tienda física",Lima,"Tarjeta de débito"
5597,2506,2024-05-03,16675.11,Cancelado,App,Arequipa,"Tarjeta de crédito"
5598,2080,2023-07-16,18915.48,Cancelado,App,Trujillo,Efectivo
5599,2087,2022-01-17,6877.67,Devuelto,Web,Piura,"Tarjeta de crédito"
5600,1394,2023-08-07,6015.72,Devuelto,App,Trujillo,"Tarjeta de débito"
5601,2699,2022-07-31,2547.97,Devuelto,Web,Piura,Efectivo
5602,2514,2023-09-25,7012.90,Entregado,"Tienda física",Piura,Efectivo
5603,2109,2024-10-10,1293.64,"En camino","Tienda física",Cusco,Efectivo
5604,1352,2023-12-21,16234.21,"En camino","Tienda física",Trujillo,"Tarjeta de débito"
5605,2993,2023-01-30,6938.32,Cancelado,"Tienda física",Cusco,Efectivo
5606,2587,2022-05-14,9641.96,Devuelto,"Tienda física",Chiclayo,Efectivo
5607,1657,2023-01-30,10176.05,Cancelado,App,Trujillo,"Tarjeta de crédito"
5608,2433,2024-08-15,5583.55,Cancelado,Web,Iquitos,"Tarjeta de débito"
5609,1896,2022-03-21,16245.47,"En camino","Tienda física",Arequipa,Efectivo
5610,2456,2023-10-18,8280.51,"En camino",Web,Piura,Efectivo
5611,2626,2023-09-30,13758.79,"En camino",App,Piura,Efectivo
5612,1979,2022-10-02,14154.53,Cancelado,"Tienda física",Tacna,Efectivo
5613,1277,2023-09-07,13342.40,"En camino","Tienda física",Tacna,Efectivo
5614,1829,2023-10-28,2234.02,"En camino",Web,Arequipa,"Tarjeta de crédito"
5615,2615,2022-07-11,15612.51,Cancelado,App,Arequipa,Yape
5616,1353,2022-04-25,5583.51,Entregado,App,Trujillo,Efectivo
5617,1037,2024-11-07,413.82,Cancelado,"Tienda física",Arequipa,Yape
5618,2515,2023-01-02,4624.58,Entregado,"Tienda física",Lima,Yape
5619,2041,2024-02-29,6833.09,Entregado,"Tienda física",Chiclayo,Efectivo
5620,1546,2022-06-05,1575.07,Entregado,App,Arequipa,Yape
5621,1815,2022-05-25,1013.89,"En camino",Web,Piura,"Tarjeta de débito"
5622,1988,2022-02-25,2355.04,"En camino","Tienda física",Trujillo,Efectivo
5623,1257,2023-02-13,6646.51,Devuelto,Web,Arequipa,Efectivo
5624,2349,2023-10-14,8774.89,Devuelto,"Tienda física",Huancayo,Yape
5625,2198,2024-02-25,1527.44,"En camino",Web,Iquitos,Yape
5626,2596,2023-10-17,1232.80,Entregado,App,Arequipa,Efectivo
5627,1345,2023-07-02,5461.78,"En camino","Tienda física",Tacna,"Tarjeta de crédito"
5628,1743,2023-01-07,4204.32,Entregado,App,Tacna,"Tarjeta de débito"
5629,1625,2022-12-26,769.94,Cancelado,App,Huancayo,Yape
5630,2893,2022-03-14,1034.62,"En camino",Web,Tacna,"Tarjeta de crédito"
5631,1444,2022-12-24,10129.83,"En camino",App,Arequipa,Efectivo
5632,2766,2023-05-11,4758.72,Cancelado,"Tienda física",Huancayo,Yape
5633,2598,2024-09-10,2428.34,Cancelado,"Tienda física",Cajamarca,Efectivo
5634,2306,2024-02-22,12014.31,Cancelado,"Tienda física",Piura,Efectivo
5635,2792,2024-02-21,11385.49,Devuelto,Web,Arequipa,Efectivo
5636,1654,2024-06-05,3124.20,"En camino",App,Iquitos,Efectivo
5637,2510,2024-05-17,4628.06,Entregado,"Tienda física",Arequipa,Efectivo
5638,1765,2022-12-21,2408.77,Cancelado,Web,Iquitos,Efectivo
5639,1165,2022-12-10,8120.41,Devuelto,Web,Trujillo,Yape
5640,2610,2023-12-12,21553.68,Cancelado,App,Cusco,"Tarjeta de débito"
5641,2200,2023-04-24,1962.78,Entregado,"Tienda física",Chiclayo,"Tarjeta de crédito"
5642,1803,2023-04-20,2886.09,Devuelto,App,Tacna,Efectivo
5643,1346,2024-02-25,5213.68,"En camino",Web,Piura,"Tarjeta de crédito"
5644,2138,2022-07-11,9995.80,Cancelado,"Tienda física",Lima,Efectivo
5645,1326,2023-05-28,945.42,"En camino","Tienda física",Cajamarca,Yape
5646,1354,2022-07-10,2288.80,Cancelado,Web,Arequipa,Efectivo
5647,1376,2022-05-14,8326.80,Cancelado,App,Arequipa,Efectivo
5648,2781,2023-01-28,7270.53,Cancelado,"Tienda física",Trujillo,Yape
5649,1718,2022-02-03,2530.47,"En camino",App,Trujillo,Yape
5650,1018,2023-04-18,8665.29,Cancelado,App,Iquitos,Efectivo
5651,2547,2023-09-18,2309.34,"En camino",Web,Trujillo,Efectivo
5652,1218,2022-09-17,22167.96,Cancelado,Web,Tacna,Efectivo
