campana_id,cliente_id,nombre_campana,tipo_campana,variante_ab,fecha_envio,abierto,clic,convirtio,ingreso_generado
70321,2500,"Recuperación Carrito Abandonado",WhatsApp,A,2022-08-05,0,0,0,0.00
70322,1379,"Día de la Madre 2024",Push,B,2024-11-24,1,0,0,0.00
70323,2800,"Cyber Wow Mayo 2024",Push,A,2022-09-26,0,0,0,0.00
70324,1113,"Recuperación Carrito Abandonado",WhatsApp,B,2024-12-09,0,0,0,0.00
70325,1337,"Campaña Navidad 2023",WhatsApp,A,2022-04-12,0,0,0,0.00
70326,1446,"Recuperación Carrito Abandonado",SMS,A,2023-08-31,0,0,0,0.00
70327,1784,"Cyber Wow Mayo 2024",Correo,A,2023-07-28,0,0,0,0.00
70328,1136,"Bienvenida Nuevo Cliente",Correo,B,2022-08-11,0,0,0,0.00
70329,1636,"Cyber Wow Mayo 2024",WhatsApp,A,2023-09-22,1,0,0,0.00
70330,1429,"VIP Exclusivo Agosto",SMS,B,2023-07-30,0,0,0,0.00
70331,1298,"Bienvenida Nuevo Cliente",WhatsApp,B,2024-11-09,0,0,0,0.00
70332,1837,"Campaña Navidad 2023",Push,A,2024-11-12,0,0,0,0.00
70333,2573,"Reactivación Q1 2024",Correo,B,2022-07-14,0,0,0,0.00
70334,1946,"Fidelización Recurrentes",WhatsApp,B,2024-02-08,1,1,0,0.00
70335,2136,"Recuperación Carrito Abandonado",Push,A,2022-11-12,0,0,0,0.00
70336,1826,"Black Friday 2023",Push,B,2024-01-26,1,0,0,0.00
70337,1051,"Fidelización Recurrentes",WhatsApp,B,2023-03-02,0,0,0,0.00
70338,2297,"Fidelización Recurrentes",WhatsApp,A,2023-09-10,0,0,0,0.00
70339,1496,"Cyber Wow Mayo 2024",SMS,B,2023-10-13,0,0,0,0.00
70340,1696,"Día de la Madre 2024",Correo,A,2022-07-28,1,0,0,0.00
70341,1326,"VIP Exclusivo Agosto",Push,B,2022-11-15,0,0,0,0.00
70342,2752,"Black Friday 2023",Correo,B,2023-05-24,0,0,0,0.00
70343,2138,"Reactivación Q1 2024",WhatsApp,A,2022-03-08,0,0,0,0.00
70344,2795,"Black Friday 2023",SMS,B,2024-03-10,0,0,0,0.00
70345,2368,"Reactivación Q1 2024",WhatsApp,B,2022-09-04,1,1,0,0.00
70346,2506,"Black Friday 2023",Push,B,2023-09-25,1,0,0,0.00
70347,2287,"Día de la Madre 2024",Correo,A,2023-02-04,1,0,0,0.00
70348,2006,"Black Friday 2023",SMS,A,2024-07-07,1,0,0,0.00
70349,1768,"Fidelización Recurrentes",SMS,B,2022-10-23,1,0,0,0.00
70350,2725,"Día de la Madre 2024",WhatsApp,A,2022-05-22,0,0,0,0.00
70351,2003,"Recuperación Carrito Abandonado",WhatsApp,B,2023-11-15,0,0,0,0.00
70352,1197,"Campaña Navidad 2023",Push,B,2024-11-20,1,0,0,0.00
70353,2228,"Campaña Navidad 2023",Push,A,2022-08-04,1,0,0,0.00
70354,2415,"Fidelización Recurrentes",SMS,B,2024-10-16,0,0,0,0.00
70355,1081,"Reactivación Q1 2024",SMS,B,2022-03-15,0,0,0,0.00
70356,1771,"Campaña Navidad 2023",Correo,A,2022-10-14,0,0,0,0.00
70357,2104,"Bienvenida Nuevo Cliente",SMS,B,2024-10-29,0,0,0,0.00
70358,1900,"Black Friday 2023",WhatsApp,B,2024-12-13,0,0,0,0.00
70359,2493,"Black Friday 2023",Correo,A,2024-12-23,0,0,0,0.00
70360,2980,"Black Friday 2023",WhatsApp,B,2022-12-22,0,0,0,0.00
70361,1538,"Reactivación Q1 2024",Correo,B,2024-01-20,0,0,0,0.00
70362,2331,"Recuperación Carrito Abandonado",Correo,B,2023-06-27,0,0,0,0.00
70363,2840,"Recuperación Carrito Abandonado",Push,A,2023-10-22,1,1,0,0.00
70364,2550,"Recuperación Carrito Abandonado",SMS,A,2022-02-15,1,0,0,0.00
70365,2687,"VIP Exclusivo Agosto",SMS,A,2022-11-29,0,0,0,0.00
70366,2892,"Reactivación Q1 2024",WhatsApp,B,2023-10-06,0,0,0,0.00
70367,1134,"Fidelización Recurrentes",SMS,A,2022-02-16,0,0,0,0.00
70368,1645,"Reactivación Q1 2024",SMS,B,2023-02-14,1,0,0,0.00
70369,2296,"Black Friday 2023",SMS,A,2022-07-20,1,0,0,0.00
70370,2425,"Cyber Wow Mayo 2024",SMS,A,2022-03-25,0,0,0,0.00
70371,2708,"Cyber Wow Mayo 2024",Correo,A,2024-03-23,0,0,0,0.00
70372,1006,"Recuperación Carrito Abandonado",Push,B,2024-04-06,1,0,0,0.00
70373,2995,"Bienvenida Nuevo Cliente",SMS,A,2024-03-23,0,0,0,0.00
70374,1055,"Cyber Wow Mayo 2024",Correo,B,2022-10-23,0,0,0,0.00
70375,2795,"Día de la Madre 2024",Correo,A,2023-10-27,0,0,0,0.00
70376,1227,"VIP Exclusivo Agosto",SMS,B,2024-03-22,1,0,0,0.00
70377,2463,"Reactivación Q1 2024",Push,B,2024-12-16,0,0,0,0.00
70378,2395,"Fidelización Recurrentes",Correo,B,2024-12-06,1,0,0,0.00
70379,2866,"Bienvenida Nuevo Cliente",Correo,A,2024-08-13,0,0,0,0.00
70380,1535,"Cyber Wow Mayo 2024",SMS,B,2024-01-18,1,1,1,1175.04
70381,2332,"Reactivación Q1 2024",Correo,B,2023-08-10,0,0,0,0.00
70382,2700,"Reactivación Q1 2024",SMS,A,2023-12-28,1,0,0,0.00
70383,1211,"Cyber Wow Mayo 2024",SMS,B,2022-10-04,1,0,0,0.00
70384,2048,"Recuperación Carrito Abandonado",Correo,A,2023-11-13,0,0,0,0.00
70385,2092,"Black Friday 2023",Push,B,2023-10-21,0,0,0,0.00
70386,2964,"Campaña Navidad 2023",SMS,A,2022-07-17,1,0,0,0.00
70387,1427,"Fidelización Recurrentes",WhatsApp,B,2024-08-10,0,0,0,0.00
70388,2318,"VIP Exclusivo Agosto",Push,A,2022-07-11,0,0,0,0.00
70389,2244,"Fidelización Recurrentes",WhatsApp,A,2022-06-28,0,0,0,0.00
70390,2809,"Día de la Madre 2024",SMS,A,2022-05-09,1,0,0,0.00
70391,2054,"Día de la Madre 2024",Correo,B,2022-01-19,1,0,0,0.00
70392,2403,"Black Friday 2023",Correo,B,2022-11-06,0,0,0,0.00
70393,1616,"Campaña Navidad 2023",Correo,B,2024-12-20,0,0,0,0.00
70394,2544,"VIP Exclusivo Agosto",SMS,B,2022-05-13,0,0,0,0.00
70395,2934,"Campaña Navidad 2023",SMS,B,2023-06-29,0,0,0,0.00
70396,1462,"Black Friday 2023",WhatsApp,B,2023-06-05,0,0,0,0.00
70397,2135,"Fidelización Recurrentes",Correo,A,2023-07-07,0,0,0,0.00
70398,2636,"Recuperación Carrito Abandonado",SMS,A,2023-08-03,1,0,0,0.00
70399,2308,"Reactivación Q1 2024",Correo,B,2022-09-29,0,0,0,0.00
70400,1784,"Día de la Madre 2024",Correo,A,2022-04-13,1,0,0,0.00
70401,1950,"Black Friday 2023",Correo,B,2024-06-04,0,0,0,0.00
70402,2505,"Cyber Wow Mayo 2024",WhatsApp,B,2022-10-12,0,0,0,0.00
70403,2528,"VIP Exclusivo Agosto",SMS,B,2022-12-15,0,0,0,0.00
70404,1885,"Reactivación Q1 2024",SMS,B,2022-05-29,1,0,0,0.00
70405,1658,"VIP Exclusivo Agosto",SMS,B,2022-04-08,1,0,0,0.00
70406,2002,"Black Friday 2023",Push,B,2022-06-23,0,0,0,0.00
70407,2269,"Recuperación Carrito Abandonado",Correo,A,2024-09-13,0,0,0,0.00
70408,2136,"Recuperación Carrito Abandonado",Correo,B,2024-08-29,1,0,0,0.00
70409,1809,"Cyber Wow Mayo 2024",Push,A,2024-09-17,1,0,0,0.00
70410,1215,"Fidelización Recurrentes",Push,B,2024-08-18,0,0,0,0.00
70411,2792,"Día de la Madre 2024",Correo,A,2022-01-06,0,0,0,0.00
70412,2765,"Reactivación Q1 2024",Push,A,2023-07-08,1,0,0,0.00
70413,2887,"Día de la Madre 2024",Push,B,2022-11-25,0,0,0,0.00
70414,1021,"Bienvenida Nuevo Cliente",WhatsApp,A,2024-08-02,1,0,0,0.00
70415,2812,"Cyber Wow Mayo 2024",WhatsApp,B,2022-03-25,1,0,0,0.00
70416,2077,"Día de la Madre 2024",Push,B,2022-11-14,1,0,0,0.00
70417,1010,"Fidelización Recurrentes",Push,B,2022-07-14,1,0,0,0.00
70418,1590,"Día de la Madre 2024",WhatsApp,B,2022-01-03,0,0,0,0.00
70419,2591,"Cyber Wow Mayo 2024",WhatsApp,B,2024-01-21,0,0,0,0.00
70420,2318,"Campaña Navidad 2023",WhatsApp,B,2023-06-01,1,0,0,0.00
70421,2780,"VIP Exclusivo Agosto",WhatsApp,B,2024-02-27,0,0,0,0.00
70422,2194,"Campaña Navidad 2023",SMS,A,2022-01-29,0,0,0,0.00
70423,2033,"Día de la Madre 2024",SMS,A,2022-04-02,0,0,0,0.00
70424,2478,"Reactivación Q1 2024",WhatsApp,B,2024-01-25,0,0,0,0.00
70425,2081,"Cyber Wow Mayo 2024",WhatsApp,B,2022-08-10,0,0,0,0.00
70426,2566,"VIP Exclusivo Agosto",WhatsApp,A,2024-06-25,0,0,0,0.00
70427,2105,"VIP Exclusivo Agosto",Correo,B,2024-03-31,0,0,0,0.00
70428,1248,"Cyber Wow Mayo 2024",WhatsApp,A,2022-01-07,0,0,0,0.00
70429,2367,"Cyber Wow Mayo 2024",SMS,A,2023-06-23,0,0,0,0.00
70430,1520,"Black Friday 2023",WhatsApp,B,2024-06-30,0,0,0,0.00
70431,1269,"Reactivación Q1 2024",SMS,B,2024-04-18,0,0,0,0.00
70432,2048,"Campaña Navidad 2023",SMS,A,2022-05-02,0,0,0,0.00
70433,2846,"Black Friday 2023",SMS,A,2023-02-08,0,0,0,0.00
70434,1539,"Cyber Wow Mayo 2024",SMS,B,2022-11-20,1,0,0,0.00
70435,2099,"Campaña Navidad 2023",SMS,B,2024-08-12,0,0,0,0.00
70436,2897,"Campaña Navidad 2023",Correo,A,2023-05-20,1,0,0,0.00
70437,2045,"Fidelización Recurrentes",Correo,A,2023-12-09,1,1,0,0.00
70438,1056,"Campaña Navidad 2023",Push,A,2024-12-08,0,0,0,0.00
70439,2373,"Reactivación Q1 2024",Correo,B,2023-06-01,1,0,0,0.00
70440,2435,"Día de la Madre 2024",Correo,B,2023-08-14,0,0,0,0.00
70441,1435,"Reactivación Q1 2024",Correo,A,2024-07-16,0,0,0,0.00
70442,2196,"Fidelización Recurrentes",SMS,B,2022-09-04,0,0,0,0.00
70443,2644,"Recuperación Carrito Abandonado",WhatsApp,B,2024-11-14,0,0,0,0.00
70444,2757,"VIP Exclusivo Agosto",Correo,B,2024-09-10,0,0,0,0.00
70445,1638,"Campaña Navidad 2023",SMS,B,2024-02-24,0,0,0,0.00
70446,1267,"Fidelización Recurrentes",SMS,A,2023-09-03,0,0,0,0.00
70447,1392,"Cyber Wow Mayo 2024",WhatsApp,A,2024-08-06,0,0,0,0.00
70448,2647,"VIP Exclusivo Agosto",WhatsApp,A,2024-10-28,0,0,0,0.00
70449,1952,"Bienvenida Nuevo Cliente",SMS,A,2023-05-19,0,0,0,0.00
70450,2150,"Día de la Madre 2024",WhatsApp,A,2023-12-07,1,0,0,0.00
70451,1391,"Fidelización Recurrentes",Push,B,2022-10-17,0,0,0,0.00
70452,2535,"VIP Exclusivo Agosto",SMS,B,2024-10-29,1,0,0,0.00
70453,1967,"Reactivación Q1 2024",Push,A,2023-12-16,0,0,0,0.00
70454,2764,"Día de la Madre 2024",Correo,B,2023-09-24,0,0,0,0.00
70455,1798,"Black Friday 2023",SMS,B,2023-05-16,0,0,0,0.00
70456,1667,"Campaña Navidad 2023",SMS,A,2024-12-10,0,0,0,0.00
70457,1996,"Bienvenida Nuevo Cliente",WhatsApp,A,2023-09-04,0,0,0,0.00
70458,1620,"Recuperación Carrito Abandonado",Correo,B,2023-05-21,0,0,0,0.00
70459,2103,"Fidelización Recurrentes",SMS,B,2023-02-19,0,0,0,0.00
70460,1590,"Cyber Wow Mayo 2024",Push,B,2022-07-08,0,0,0,0.00
70461,2664,"Recuperación Carrito Abandonado",WhatsApp,B,2023-02-28,1,0,0,0.00
70462,2220,"Reactivación Q1 2024",Correo,B,2022-04-12,0,0,0,0.00
70463,2350,"Fidelización Recurrentes",Correo,B,2023-05-16,1,0,0,0.00
70464,1602,"Cyber Wow Mayo 2024",Correo,B,2024-06-06,1,0,0,0.00
70465,1549,"Fidelización Recurrentes",SMS,A,2024-03-11,1,0,0,0.00
70466,1497,"Día de la Madre 2024",SMS,A,2022-07-09,1,0,0,0.00
70467,1200,"Reactivación Q1 2024",SMS,B,2023-01-11,1,0,0,0.00
70468,2433,"VIP Exclusivo Agosto",Correo,B,2024-09-21,0,0,0,0.00
70469,2034,"Fidelización Recurrentes",SMS,B,2022-06-06,0,0,0,0.00
70470,2812,"Día de la Madre 2024",SMS,B,2022-04-01,0,0,0,0.00
70471,1701,"Fidelización Recurrentes",SMS,A,2022-11-01,0,0,0,0.00
70472,1717,"Fidelización Recurrentes",SMS,A,2023-08-23,0,0,0,0.00
70473,2090,"Recuperación Carrito Abandonado",Push,A,2023-10-29,0,0,0,0.00
70474,1562,"Fidelización Recurrentes",SMS,A,2023-09-14,0,0,0,0.00
70475,1334,"Bienvenida Nuevo Cliente",WhatsApp,A,2024-06-01,0,0,0,0.00
70476,2518,"Campaña Navidad 2023",SMS,A,2022-12-06,1,1,0,0.00
70477,1635,"Bienvenida Nuevo Cliente",WhatsApp,A,2023-01-07,1,1,0,0.00
70478,2259,"Campaña Navidad 2023",SMS,B,2023-08-18,0,0,0,0.00
70479,2711,"Fidelización Recurrentes",WhatsApp,B,2022-07-13,0,0,0,0.00
70480,2128,"Cyber Wow Mayo 2024",WhatsApp,A,2024-11-30,0,0,0,0.00
70481,2679,"Campaña Navidad 2023",Correo,B,2024-04-16,0,0,0,0.00
70482,1590,"VIP Exclusivo Agosto",Push,A,2024-10-02,0,0,0,0.00
70483,2582,"Día de la Madre 2024",Push,A,2023-08-21,0,0,0,0.00
70484,2794,"Bienvenida Nuevo Cliente",Correo,A,2024-11-13,0,0,0,0.00
70485,1381,"Black Friday 2023",WhatsApp,A,2022-05-15,0,0,0,0.00
70486,1363,"VIP Exclusivo Agosto",Push,B,2024-06-24,0,0,0,0.00
70487,1285,"Recuperación Carrito Abandonado",SMS,B,2022-08-23,0,0,0,0.00
70488,2579,"Cyber Wow Mayo 2024",SMS,A,2023-12-11,0,0,0,0.00
70489,2156,"Día de la Madre 2024",Push,A,2023-04-01,0,0,0,0.00
70490,2630,"Black Friday 2023",Correo,A,2024-11-05,0,0,0,0.00
70491,2766,"Recuperación Carrito Abandonado",WhatsApp,B,2024-03-01,0,0,0,0.00
70492,2575,"Reactivación Q1 2024",Correo,B,2024-09-07,0,0,0,0.00
70493,1248,"Bienvenida Nuevo Cliente",Push,B,2024-11-09,0,0,0,0.00
70494,2212,"VIP Exclusivo Agosto",Push,B,2023-01-22,0,0,0,0.00
70495,2627,"Fidelización Recurrentes",SMS,B,2022-06-01,1,1,0,0.00
70496,2942,"Black Friday 2023",Correo,B,2023-10-31,1,0,0,0.00
70497,1960,"Cyber Wow Mayo 2024",SMS,A,2024-02-28,1,0,0,0.00
70498,1135,"Día de la Madre 2024",SMS,B,2022-02-21,0,0,0,0.00
70499,2792,"Bienvenida Nuevo Cliente",WhatsApp,B,2024-06-24,0,0,0,0.00
70500,1884,"VIP Exclusivo Agosto",SMS,A,2023-02-24,1,0,0,0.00
70501,2208,"Campaña Navidad 2023",SMS,A,2024-12-07,1,0,0,0.00
70502,1272,"Bienvenida Nuevo Cliente",SMS,A,2024-07-27,0,0,0,0.00
70503,1848,"Campaña Navidad 2023",Correo,B,2022-12-05,0,0,0,0.00
70504,2077,"Black Friday 2023",WhatsApp,B,2024-03-02,1,0,0,0.00
70505,2465,"VIP Exclusivo Agosto",Correo,B,2023-11-07,0,0,0,0.00
70506,1906,"Reactivación Q1 2024",WhatsApp,A,2023-06-25,0,0,0,0.00
70507,2864,"Día de la Madre 2024",WhatsApp,B,2022-08-27,0,0,0,0.00
70508,2105,"Recuperación Carrito Abandonado",WhatsApp,B,2023-07-22,1,0,0,0.00
70509,1077,"Cyber Wow Mayo 2024",WhatsApp,B,2022-12-01,1,0,0,0.00
70510,1305,"Campaña Navidad 2023",SMS,A,2022-10-16,0,0,0,0.00
70511,1691,"Campaña Navidad 2023",WhatsApp,A,2022-05-14,0,0,0,0.00
70512,1206,"Reactivación Q1 2024",WhatsApp,B,2024-05-27,0,0,0,0.00
70513,1147,"VIP Exclusivo Agosto",WhatsApp,B,2022-06-10,0,0,0,0.00
70514,2020,"Recuperación Carrito Abandonado",SMS,A,2023-09-21,1,0,0,0.00
70515,1358,"Reactivación Q1 2024",SMS,B,2024-10-12,1,1,0,0.00
70516,1422,"Bienvenida Nuevo Cliente",Correo,B,2024-06-15,0,0,0,0.00
70517,1025,"Cyber Wow Mayo 2024",Push,B,2022-04-22,1,0,0,0.00
70518,2746,"Reactivación Q1 2024",Correo,A,2024-09-21,1,0,0,0.00
70519,1693,"Reactivación Q1 2024",Correo,A,2022-11-17,1,0,0,0.00
70520,2126,"Reactivación Q1 2024",Correo,A,2022-11-14,0,0,0,0.00
70521,2646,"Bienvenida Nuevo Cliente",Correo,A,2022-03-16,0,0,0,0.00
70522,2328,"Campaña Navidad 2023",WhatsApp,A,2023-03-04,0,0,0,0.00
70523,2637,"Reactivación Q1 2024",Correo,A,2024-11-29,0,0,0,0.00
70524,2055,"VIP Exclusivo Agosto",WhatsApp,B,2024-03-06,0,0,0,0.00
70525,2432,"Bienvenida Nuevo Cliente",WhatsApp,B,2023-10-03,1,0,0,0.00
70526,2030,"Campaña Navidad 2023",Push,B,2023-05-08,0,0,0,0.00
70527,2984,"VIP Exclusivo Agosto",WhatsApp,B,2024-02-14,0,0,0,0.00
70528,2715,"Fidelización Recurrentes",Correo,B,2022-06-28,1,0,0,0.00
70529,1842,"VIP Exclusivo Agosto",WhatsApp,B,2023-10-15,1,0,0,0.00
70530,2259,"Bienvenida Nuevo Cliente",WhatsApp,B,2022-08-18,0,0,0,0.00
70531,2177,"Día de la Madre 2024",WhatsApp,B,2024-01-06,0,0,0,0.00
70532,2226,"Día de la Madre 2024",Push,A,2023-07-29,0,0,0,0.00
70533,1574,"Campaña Navidad 2023",Push,B,2024-03-02,0,0,0,0.00
70534,1358,"Recuperación Carrito Abandonado",Push,A,2024-01-11,0,0,0,0.00
70535,2262,"Bienvenida Nuevo Cliente",Push,B,2022-03-02,0,0,0,0.00
70536,2802,"Cyber Wow Mayo 2024",WhatsApp,B,2022-12-26,0,0,0,0.00
70537,1011,"Campaña Navidad 2023",Correo,B,2023-11-09,0,0,0,0.00
70538,2962,"Día de la Madre 2024",Push,A,2022-01-25,1,0,0,0.00
70539,2850,"Black Friday 2023",SMS,A,2024-08-03,0,0,0,0.00
70540,1344,"Black Friday 2023",WhatsApp,B,2022-05-05,0,0,0,0.00
70541,2025,"Bienvenida Nuevo Cliente",Push,A,2023-07-18,1,0,0,0.00
70542,2364,"VIP Exclusivo Agosto",WhatsApp,A,2022-10-18,1,1,0,0.00
70543,2713,"Bienvenida Nuevo Cliente",SMS,A,2022-11-13,0,0,0,0.00
70544,2969,"Fidelización Recurrentes",Correo,A,2023-04-25,1,0,0,0.00
70545,2168,"Recuperación Carrito Abandonado",Push,A,2023-09-15,0,0,0,0.00
70546,2601,"Campaña Navidad 2023",SMS,A,2024-03-18,0,0,0,0.00
70547,1456,"Fidelización Recurrentes",Correo,B,2023-02-17,1,1,1,1303.55
70548,1111,"Cyber Wow Mayo 2024",SMS,A,2022-05-25,1,0,0,0.00
70549,1378,"Cyber Wow Mayo 2024",Push,A,2022-06-20,0,0,0,0.00
70550,2186,"Día de la Madre 2024",Correo,B,2022-02-21,0,0,0,0.00
70551,2724,"Fidelización Recurrentes",SMS,A,2022-11-15,1,0,0,0.00
70552,2556,"Recuperación Carrito Abandonado",WhatsApp,B,2023-04-06,0,0,0,0.00
70553,1013,"VIP Exclusivo Agosto",Push,A,2023-04-09,0,0,0,0.00
70554,1382,"Bienvenida Nuevo Cliente",Push,A,2022-04-26,0,0,0,0.00
70555,2624,"Fidelización Recurrentes",WhatsApp,A,2023-11-20,0,0,0,0.00
70556,1099,"Fidelización Recurrentes",SMS,B,2024-12-15,0,0,0,0.00
70557,2047,"Recuperación Carrito Abandonado",Correo,A,2023-09-01,0,0,0,0.00
70558,1658,"Día de la Madre 2024",Correo,B,2023-06-24,0,0,0,0.00
70559,1260,"Día de la Madre 2024",Push,A,2022-11-03,1,0,0,0.00
70560,2553,"Campaña Navidad 2023",WhatsApp,B,2022-07-17,1,1,0,0.00
70561,1356,"Bienvenida Nuevo Cliente",Push,A,2023-07-03,0,0,0,0.00
70562,2738,"Reactivación Q1 2024",Correo,A,2022-01-11,0,0,0,0.00
70563,1574,"Cyber Wow Mayo 2024",WhatsApp,B,2022-03-23,1,0,0,0.00
70564,2857,"Black Friday 2023",Correo,B,2022-10-26,0,0,0,0.00
70565,2132,"Reactivación Q1 2024",WhatsApp,B,2024-09-26,0,0,0,0.00
70566,2843,"Bienvenida Nuevo Cliente",Correo,A,2023-08-14,0,0,0,0.00
70567,2592,"Recuperación Carrito Abandonado",SMS,B,2024-08-26,0,0,0,0.00
70568,1283,"Reactivación Q1 2024",SMS,A,2023-08-16,0,0,0,0.00
70569,2671,"Bienvenida Nuevo Cliente",Correo,A,2022-12-02,1,0,0,0.00
70570,2931,"Cyber Wow Mayo 2024",Push,B,2022-07-20,0,0,0,0.00
70571,1601,"Día de la Madre 2024",Correo,B,2024-09-10,0,0,0,0.00
70572,1778,"Campaña Navidad 2023",SMS,B,2023-08-05,0,0,0,0.00
70573,2647,"Reactivación Q1 2024",Correo,A,2024-10-10,0,0,0,0.00
70574,2315,"Black Friday 2023",SMS,B,2024-10-09,0,0,0,0.00
70575,2708,"Fidelización Recurrentes",Correo,A,2023-02-15,1,0,0,0.00
70576,2721,"Reactivación Q1 2024",Push,A,2024-12-04,0,0,0,0.00
70577,2421,"Cyber Wow Mayo 2024",WhatsApp,A,2023-04-04,0,0,0,0.00
70578,2504,"VIP Exclusivo Agosto",WhatsApp,B,2023-06-13,0,0,0,0.00
70579,1833,"Fidelización Recurrentes",Push,A,2024-09-01,0,0,0,0.00
70580,2226,"Día de la Madre 2024",Correo,B,2024-10-18,0,0,0,0.00
70581,1876,"Cyber Wow Mayo 2024",Correo,A,2023-09-13,0,0,0,0.00
70582,1071,"Día de la Madre 2024",SMS,B,2022-10-06,1,0,0,0.00
70583,2619,"Black Friday 2023",SMS,A,2024-09-24,1,0,0,0.00
70584,1999,"Campaña Navidad 2023",Correo,A,2024-04-26,0,0,0,0.00
70585,1806,"Black Friday 2023",Push,B,2023-08-11,0,0,0,0.00
70586,1854,"Black Friday 2023",WhatsApp,A,2023-11-20,1,0,0,0.00
70587,2159,"Recuperación Carrito Abandonado",Push,B,2022-06-06,0,0,0,0.00
70588,1522,"Recuperación Carrito Abandonado",WhatsApp,B,2022-08-05,1,0,0,0.00
70589,1629,"Black Friday 2023",Push,B,2023-12-27,0,0,0,0.00
70590,1404,"Día de la Madre 2024",SMS,A,2023-02-26,1,0,0,0.00
70591,2643,"Día de la Madre 2024",Correo,B,2023-04-17,0,0,0,0.00
70592,2961,"Día de la Madre 2024",Correo,A,2023-05-27,0,0,0,0.00
70593,2996,"Fidelización Recurrentes",Push,A,2022-04-18,1,0,0,0.00
70594,1916,"Black Friday 2023",Push,A,2022-03-08,1,0,0,0.00
70595,1593,"Campaña Navidad 2023",Correo,A,2024-08-08,0,0,0,0.00
70596,1333,"Campaña Navidad 2023",Correo,B,2023-12-15,1,0,0,0.00
70597,2022,"Cyber Wow Mayo 2024",SMS,B,2022-08-17,0,0,0,0.00
70598,2887,"Campaña Navidad 2023",SMS,B,2023-12-12,1,0,0,0.00
70599,1818,"VIP Exclusivo Agosto",Correo,B,2024-04-28,1,1,0,0.00
70600,2439,"Día de la Madre 2024",Correo,B,2024-11-13,0,0,0,0.00
70601,2564,"Campaña Navidad 2023",SMS,A,2023-03-07,0,0,0,0.00
70602,1571,"Black Friday 2023",WhatsApp,A,2022-05-29,0,0,0,0.00
70603,1152,"VIP Exclusivo Agosto",WhatsApp,A,2023-06-29,0,0,0,0.00
70604,2300,"Fidelización Recurrentes",SMS,A,2023-12-31,0,0,0,0.00
70605,1922,"VIP Exclusivo Agosto",Push,A,2023-11-13,0,0,0,0.00
70606,1319,"Cyber Wow Mayo 2024",WhatsApp,B,2024-10-20,0,0,0,0.00
70607,2946,"Bienvenida Nuevo Cliente",Push,A,2023-11-04,0,0,0,0.00
70608,1401,"VIP Exclusivo Agosto",Correo,A,2022-01-07,0,0,0,0.00
70609,1469,"Reactivación Q1 2024",Push,B,2022-08-24,1,0,0,0.00
70610,2668,"Reactivación Q1 2024",Push,B,2022-04-04,0,0,0,0.00
70611,2694,"Fidelización Recurrentes",Correo,B,2023-07-06,0,0,0,0.00
70612,2586,"VIP Exclusivo Agosto",Correo,B,2024-05-13,0,0,0,0.00
70613,2446,"Black Friday 2023",Correo,A,2024-05-12,0,0,0,0.00
70614,1608,"Cyber Wow Mayo 2024",Correo,B,2024-06-06,1,0,0,0.00
70615,1978,"Black Friday 2023",Correo,B,2024-12-29,1,1,0,0.00
70616,1563,"Recuperación Carrito Abandonado",SMS,B,2023-10-21,0,0,0,0.00
70617,2926,"Recuperación Carrito Abandonado",WhatsApp,B,2022-02-21,0,0,0,0.00
70618,1770,"Recuperación Carrito Abandonado",Correo,A,2024-04-20,0,0,0,0.00
70619,1675,"Black Friday 2023",Correo,A,2022-02-08,0,0,0,0.00
70620,1115,"Día de la Madre 2024",SMS,A,2023-02-26,1,0,0,0.00
70621,1902,"Cyber Wow Mayo 2024",WhatsApp,B,2023-02-24,0,0,0,0.00
70622,1743,"Recuperación Carrito Abandonado",WhatsApp,A,2023-02-09,0,0,0,0.00
70623,1281,"Fidelización Recurrentes",Push,A,2024-01-17,0,0,0,0.00
70624,2327,"Black Friday 2023",WhatsApp,A,2022-04-17,1,0,0,0.00
70625,1158,"Cyber Wow Mayo 2024",WhatsApp,A,2022-01-12,1,0,0,0.00
70626,1475,"Cyber Wow Mayo 2024",Correo,B,2023-10-03,0,0,0,0.00
70627,1483,"Cyber Wow Mayo 2024",Push,A,2023-11-24,0,0,0,0.00
70628,2497,"Día de la Madre 2024",Push,B,2023-04-12,0,0,0,0.00
70629,1834,"Cyber Wow Mayo 2024",SMS,B,2022-10-01,0,0,0,0.00
70630,2408,"VIP Exclusivo Agosto",Correo,A,2024-09-29,1,0,0,0.00
70631,2742,"Cyber Wow Mayo 2024",Push,A,2024-08-24,1,0,0,0.00
70632,2014,"Reactivación Q1 2024",WhatsApp,B,2024-07-11,0,0,0,0.00
70633,1820,"Reactivación Q1 2024",Correo,A,2023-07-24,1,0,0,0.00
70634,1273,"Campaña Navidad 2023",WhatsApp,A,2022-10-05,1,0,0,0.00
70635,2358,"Fidelización Recurrentes",Correo,B,2023-08-27,1,0,0,0.00
70636,1719,"Día de la Madre 2024",SMS,A,2022-12-21,0,0,0,0.00
70637,1557,"Black Friday 2023",Correo,B,2024-08-23,0,0,0,0.00
70638,1683,"Recuperación Carrito Abandonado",Correo,A,2022-10-19,1,0,0,0.00
70639,1105,"Bienvenida Nuevo Cliente",SMS,B,2022-07-28,0,0,0,0.00
70640,1244,"Campaña Navidad 2023",SMS,B,2024-12-08,0,0,0,0.00
70641,2160,"Bienvenida Nuevo Cliente",Correo,A,2023-05-07,0,0,0,0.00
