sesion_id,cliente_id,fecha_sesion,fuente_trafico,dispositivo,paginas_vistas,tiempo_sesion_seg,agrego_al_carrito,realizo_compra,pagina_salida
200362,1305,2023-11-29,"Meta Ads",Móvil,3,1785,1,0,Carrito
200363,NULL,2022-12-17,"Google Ads",Móvil,7,1523,0,0,Confirmación
200364,2843,2022-11-01,Directo,Tablet,16,1600,0,0,Búsqueda
200365,2322,2023-09-27,"Meta Ads",Desktop,12,1671,0,0,Inicio
200366,NULL,2024-06-14,Directo,Tablet,16,369,1,0,Confirmación
200367,2319,2023-12-13,"Google Ads",Móvil,9,143,1,0,Inicio
200368,2289,2022-11-27,"TikTok Ads",Móvil,20,976,1,0,Inicio
200369,1510,2024-12-09,"TikTok Ads",Móvil,19,1123,1,0,Búsqueda
200370,2487,2023-02-02,"TikTok Ads",Móvil,15,35,1,0,Producto
200371,1522,2024-08-19,Correo,Desktop,6,260,1,0,Producto
200372,2424,2022-06-25,"Google Ads",Móvil,17,745,0,0,Confirmación
200373,2405,2024-12-08,Correo,Tablet,10,474,0,0,Producto
200374,1007,2023-02-24,Correo,Móvil,4,1032,1,0,Carrito
200375,1426,2023-01-13,"TikTok Ads",Tablet,17,1487,0,0,Producto
200376,2271,2022-10-11,Correo,Tablet,3,676,0,0,Búsqueda
200377,2496,2024-01-13,Correo,Tablet,16,1572,1,0,Confirmación
200378,2229,2023-05-20,Directo,Móvil,12,1529,1,0,Carrito
200379,1208,2022-01-21,"TikTok Ads",Desktop,9,1334,0,0,Inicio
200380,1789,2023-01-29,Correo,Móvil,13,1339,0,0,Producto
200381,1113,2024-10-21,"Meta Ads",Tablet,15,491,1,0,Búsqueda
200382,2676,2022-03-23,"Meta Ads",Desktop,12,1262,1,0,Inicio
200383,2463,2024-04-15,Orgánico,Desktop,10,1564,0,0,Confirmación
200384,2556,2024-12-18,"Meta Ads",Desktop,1,756,0,0,Confirmación
200385,1956,2022-02-15,"Meta Ads",Móvil,20,307,0,0,Checkout
200386,2140,2023-07-10,"Meta Ads",Desktop,6,1678,1,0,Checkout
200387,1906,2022-01-01,"Google Ads",Móvil,3,1333,1,0,Carrito
200388,2776,2024-04-18,Orgánico,Tablet,9,1650,0,0,Búsqueda
200389,1717,2024-03-06,"Meta Ads",Tablet,17,184,0,0,Búsqueda
200390,2310,2023-03-21,"Meta Ads",Desktop,13,826,0,0,Checkout
200391,2938,2022-06-07,"Meta Ads",Tablet,1,1019,1,0,Carrito
200392,1628,2023-12-24,Correo,Móvil,4,910,0,0,Carrito
200393,2236,2022-09-25,Correo,Móvil,12,1316,1,0,Inicio
200394,2208,2024-10-01,"TikTok Ads",Tablet,3,354,0,0,Checkout
200395,1756,2022-09-09,Directo,Móvil,15,1497,0,0,Carrito
200396,2278,2024-04-29,"Google Ads",Desktop,18,182,0,0,Checkout
200397,2320,2023-02-17,"TikTok Ads",Tablet,16,319,1,0,Carrito
200398,1996,2022-04-25,"TikTok Ads",Desktop,5,538,1,0,Confirmación
200399,2203,2023-02-16,Directo,Móvil,17,242,0,0,Confirmación
200400,1226,2022-05-22,Orgánico,Tablet,13,1599,1,0,Producto
200401,2750,2022-04-03,Directo,Móvil,9,1178,1,0,Checkout
200402,NULL,2024-07-01,Directo,Móvil,15,445,1,0,Búsqueda
200403,2600,2023-02-04,"Meta Ads",Tablet,3,820,1,0,Checkout
200404,NULL,2022-02-04,"Meta Ads",Desktop,16,260,0,0,Carrito
200405,2196,2023-03-18,"TikTok Ads",Tablet,12,717,0,0,Inicio
200406,1903,2023-01-28,"Google Ads",Tablet,8,870,1,0,Producto
200407,1675,2022-04-14,Directo,Móvil,11,90,0,0,Inicio
200408,2158,2024-02-20,Orgánico,Desktop,4,1237,0,0,Confirmación
200409,NULL,2022-10-13,"Google Ads",Móvil,1,1385,0,0,Carrito
200410,2714,2024-10-20,"Meta Ads",Tablet,2,131,0,0,Inicio
200411,2438,2023-04-13,"Meta Ads",Móvil,13,788,0,0,Confirmación
200412,1545,2024-02-16,"Google Ads",Tablet,12,563,0,0,Confirmación
200413,2925,2023-08-05,Directo,Móvil,12,336,1,0,Carrito
200414,1696,2023-10-14,Orgánico,Desktop,11,206,0,0,Inicio
200415,1941,2022-02-18,Correo,Tablet,11,1358,1,1,Confirmación
200416,1163,2024-10-25,Orgánico,Móvil,10,547,0,0,Inicio
200417,2529,2022-11-11,"Google Ads",Desktop,8,1404,0,0,Confirmación
200418,NULL,2024-06-19,"TikTok Ads",Tablet,12,1091,1,0,Producto
200419,2119,2024-01-28,Directo,Desktop,15,567,0,0,Carrito
200420,1167,2022-08-05,"Meta Ads",Tablet,20,715,1,0,Inicio
200421,2793,2023-04-06,Correo,Desktop,9,1663,1,0,Checkout
200422,2832,2024-10-05,Correo,Desktop,11,1566,1,0,Confirmación
200423,2543,2023-06-11,"TikTok Ads",Tablet,8,1283,0,0,Producto
200424,2172,2024-06-17,"Google Ads",Desktop,3,76,1,0,Checkout
200425,1955,2022-08-27,"TikTok Ads",Móvil,11,907,0,0,Búsqueda
200426,1784,2024-05-29,"Google Ads",Desktop,10,1030,0,0,Producto
200427,NULL,2024-08-26,"Google Ads",Desktop,6,683,1,0,Confirmación
200428,2264,2023-08-15,"Meta Ads",Móvil,7,1204,0,0,Carrito
200429,1722,2024-06-29,"Meta Ads",Desktop,16,1666,0,0,Inicio
200430,2680,2022-11-13,"Meta Ads",Tablet,6,158,0,0,Carrito
200431,2085,2022-11-03,"Meta Ads",Tablet,7,243,0,0,Checkout
200432,1564,2022-10-27,"TikTok Ads",Tablet,2,248,0,0,Búsqueda
200433,1388,2024-12-24,"Google Ads",Desktop,8,1204,0,0,Carrito
200434,2357,2023-05-23,"Google Ads",Tablet,9,977,1,0,Checkout
200435,2371,2023-11-20,"Google Ads",Móvil,3,149,1,0,Checkout
200436,2052,2023-09-17,"Google Ads",Desktop,4,155,1,0,Confirmación
200437,1965,2024-08-18,"Google Ads",Desktop,18,1629,0,0,Confirmación
200438,NULL,2022-10-14,"Google Ads",Móvil,5,522,1,0,Carrito
200439,1060,2024-02-25,"Google Ads",Móvil,13,669,0,0,Inicio
200440,1105,2024-01-21,"TikTok Ads",Tablet,10,220,0,0,Inicio
200441,2300,2024-12-14,Directo,Tablet,8,1573,1,0,Carrito
200442,1551,2023-12-23,Correo,Tablet,18,566,0,0,Búsqueda
200443,2895,2023-08-17,Orgánico,Tablet,8,658,1,1,Confirmación
200444,2287,2023-10-11,Correo,Desktop,4,801,0,0,Checkout
200445,1997,2022-02-06,Directo,Móvil,18,1080,0,0,Carrito
200446,NULL,2023-10-17,"Google Ads",Desktop,14,435,0,0,Producto
200447,2620,2023-12-27,"TikTok Ads",Tablet,17,1652,0,0,Búsqueda
200448,1295,2024-10-08,Correo,Desktop,1,1042,0,0,Checkout
200449,NULL,2023-10-10,"Google Ads",Desktop,8,270,1,0,Búsqueda
200450,1903,2023-09-22,Orgánico,Móvil,10,747,0,0,Búsqueda
200451,2835,2024-02-16,Orgánico,Tablet,2,381,0,0,Producto
200452,2404,2022-09-28,Correo,Tablet,12,949,0,0,Producto
200453,1912,2022-03-24,Orgánico,Desktop,9,21,0,0,Confirmación
200454,2577,2023-01-10,Directo,Desktop,18,1231,0,0,Producto
200455,2510,2023-11-18,Correo,Móvil,18,763,0,0,Checkout
200456,2134,2024-01-11,"TikTok Ads",Tablet,19,661,1,0,Inicio
200457,1768,2024-11-10,Orgánico,Desktop,6,441,0,0,Confirmación
200458,2999,2024-09-18,"TikTok Ads",Desktop,17,1683,1,0,Búsqueda
200459,1122,2022-11-10,Correo,Desktop,10,43,0,0,Checkout
200460,2941,2023-03-23,"Meta Ads",Móvil,16,717,0,0,Carrito
200461,2903,2023-02-13,"TikTok Ads",Tablet,3,1734,0,0,Inicio
200462,2890,2023-09-19,Orgánico,Móvil,13,1083,0,0,Checkout
200463,1165,2022-10-26,Correo,Desktop,19,43,1,0,Confirmación
200464,1502,2022-05-09,"TikTok Ads",Desktop,11,292,0,0,Checkout
200465,1328,2024-08-18,Correo,Desktop,8,446,0,0,Búsqueda
200466,NULL,2022-09-15,Orgánico,Móvil,6,1102,0,0,Producto
200467,2825,2023-12-17,"Meta Ads",Móvil,17,1588,0,0,Carrito
200468,2748,2024-08-08,"Meta Ads",Móvil,2,1023,0,0,Producto
200469,2255,2023-10-29,Directo,Desktop,19,1639,1,1,Confirmación
200470,NULL,2023-05-01,"Google Ads",Móvil,6,376,0,0,Búsqueda
200471,1097,2024-09-26,Directo,Desktop,19,1267,0,0,Búsqueda
200472,1044,2024-10-09,Orgánico,Tablet,7,1538,0,0,Inicio
200473,1633,2023-08-27,"Meta Ads",Móvil,14,407,0,0,Confirmación
200474,1215,2022-09-03,Correo,Móvil,18,191,1,0,Carrito
200475,1219,2023-11-19,Correo,Móvil,18,784,0,0,Búsqueda
200476,1399,2023-08-10,"Meta Ads",Tablet,17,760,1,0,Checkout
200477,1384,2024-03-02,Directo,Tablet,18,1342,1,0,Búsqueda
200478,2753,2024-08-15,Correo,Desktop,19,834,0,0,Checkout
200479,1910,2023-11-30,"TikTok Ads",Móvil,10,92,0,0,Producto
200480,NULL,2023-06-06,Directo,Tablet,10,1089,0,0,Confirmación
200481,2570,2022-09-20,Orgánico,Móvil,2,1149,1,0,Carrito
200482,2244,2023-01-23,"TikTok Ads",Tablet,4,111,0,0,Carrito
200483,2680,2022-05-12,"Meta Ads",Móvil,7,1328,0,0,Búsqueda
200484,1039,2023-08-26,Correo,Desktop,6,1589,0,0,Confirmación
200485,2190,2024-01-31,Directo,Desktop,12,1785,0,0,Inicio
200486,2401,2023-12-31,Correo,Desktop,10,1770,0,0,Inicio
200487,NULL,2024-04-03,"Meta Ads",Desktop,9,1103,0,0,Producto
200488,2954,2022-04-06,"TikTok Ads",Desktop,10,639,1,0,Búsqueda
200489,NULL,2023-03-27,Directo,Desktop,20,1445,0,0,Inicio
200490,NULL,2024-06-18,Directo,Desktop,16,933,1,0,Inicio
200491,2894,2023-09-05,Directo,Tablet,19,936,0,0,Inicio
200492,1132,2022-05-25,Orgánico,Tablet,11,745,1,0,Inicio
200493,NULL,2023-09-13,Correo,Tablet,2,129,0,0,Producto
200494,NULL,2022-08-05,"TikTok Ads",Móvil,2,1552,1,0,Carrito
200495,2078,2024-04-08,Orgánico,Desktop,2,427,1,0,Checkout
200496,1750,2023-12-22,"TikTok Ads",Móvil,14,845,1,0,Producto
200497,NULL,2023-12-21,Orgánico,Tablet,15,926,1,0,Carrito
200498,2913,2024-11-09,Orgánico,Tablet,9,47,0,0,Producto
200499,2433,2022-05-11,Orgánico,Móvil,2,612,1,0,Carrito
200500,1232,2022-03-18,"TikTok Ads",Desktop,15,1675,0,0,Búsqueda
200501,2312,2023-09-14,Orgánico,Tablet,18,995,1,1,Confirmación
200502,2689,2022-05-19,"Google Ads",Desktop,13,34,0,0,Búsqueda
200503,2013,2022-09-05,"Meta Ads",Móvil,17,1442,1,1,Confirmación
200504,2493,2022-05-31,Orgánico,Móvil,13,1400,1,0,Checkout
200505,NULL,2022-12-13,Correo,Desktop,2,1257,0,0,Inicio
200506,1927,2022-02-11,Directo,Móvil,16,338,1,0,Búsqueda
200507,2389,2024-10-19,"Meta Ads",Desktop,6,1579,0,0,Checkout
200508,2415,2023-12-03,Correo,Tablet,9,1420,0,0,Inicio
200509,2999,2022-07-14,"Meta Ads",Móvil,18,514,1,0,Confirmación
200510,NULL,2023-01-31,"TikTok Ads",Móvil,15,1086,0,0,Carrito
200511,NULL,2024-08-05,"TikTok Ads",Móvil,2,1535,0,0,Carrito
200512,2959,2023-04-07,Directo,Desktop,10,735,0,0,Búsqueda
200513,NULL,2024-08-17,Orgánico,Desktop,10,271,0,0,Búsqueda
200514,2169,2024-04-09,Correo,Desktop,14,987,0,0,Checkout
200515,1446,2022-10-04,"Google Ads",Móvil,15,1013,1,0,Checkout
200516,2103,2023-06-30,"Google Ads",Móvil,14,387,0,0,Carrito
200517,1092,2024-03-14,Orgánico,Tablet,13,977,1,0,Checkout
200518,1547,2023-12-22,"Google Ads",Móvil,15,138,0,0,Carrito
200519,2628,2024-07-26,Orgánico,Tablet,17,1193,1,0,Checkout
200520,NULL,2022-10-09,"Meta Ads",Desktop,18,46,0,0,Inicio
200521,2888,2024-05-13,"Meta Ads",Tablet,19,1011,0,0,Confirmación
200522,1904,2023-08-17,"TikTok Ads",Tablet,8,1685,0,0,Inicio
200523,2886,2022-03-31,"Google Ads",Tablet,12,349,1,0,Inicio
200524,1620,2023-12-03,"Google Ads",Desktop,16,1483,0,0,Inicio
200525,2681,2022-09-18,Correo,Desktop,6,1267,0,0,Carrito
200526,1366,2023-01-08,Correo,Desktop,17,1536,1,0,Carrito
200527,NULL,2023-08-22,"Google Ads",Móvil,2,1623,0,0,Búsqueda
200528,1672,2022-11-29,Orgánico,Desktop,17,314,0,0,Producto
200529,2628,2023-04-15,Correo,Móvil,1,1781,0,0,Búsqueda
200530,1304,2023-05-18,Correo,Desktop,15,775,0,0,Búsqueda
200531,2230,2023-09-08,"Google Ads",Desktop,1,384,1,0,Búsqueda
200532,1775,2023-11-23,Orgánico,Tablet,9,935,0,0,Inicio
200533,2132,2023-11-16,"TikTok Ads",Móvil,7,1676,1,0,Carrito
200534,1525,2022-07-13,Directo,Desktop,16,12,0,0,Producto
200535,2109,2023-07-12,Directo,Desktop,3,1739,0,0,Producto
200536,1560,2022-02-21,Correo,Tablet,2,924,0,0,Confirmación
200537,1852,2024-01-07,"Meta Ads",Desktop,5,634,0,0,Búsqueda
200538,NULL,2022-08-17,Correo,Tablet,3,1308,0,0,Búsqueda
200539,2121,2023-05-27,Correo,Móvil,11,1527,0,0,Producto
200540,1108,2023-02-24,"Meta Ads",Desktop,14,1386,1,0,Carrito
200541,1241,2023-02-27,"TikTok Ads",Tablet,11,288,0,0,Carrito
200542,2073,2022-03-17,"TikTok Ads",Móvil,5,54,0,0,Búsqueda
200543,2649,2022-07-11,Orgánico,Tablet,17,322,0,0,Producto
200544,1470,2024-10-05,Orgánico,Tablet,9,116,0,0,Búsqueda
200545,1366,2022-07-10,Orgánico,Móvil,6,1622,0,0,Inicio
200546,1756,2022-10-16,Orgánico,Móvil,10,1331,0,0,Checkout
200547,2138,2023-07-31,Orgánico,Desktop,19,63,0,0,Producto
200548,2481,2024-10-11,Correo,Tablet,9,557,1,0,Producto
200549,1711,2022-08-27,"Google Ads",Móvil,11,1105,1,0,Carrito
200550,NULL,2022-04-20,Correo,Móvil,14,848,0,0,Producto
200551,2843,2022-11-05,"TikTok Ads",Desktop,4,243,0,0,Búsqueda
200552,2472,2022-10-11,"Google Ads",Desktop,18,1405,0,0,Búsqueda
200553,NULL,2023-04-24,"TikTok Ads",Tablet,2,144,0,0,Producto
200554,1385,2023-01-08,"Meta Ads",Móvil,13,424,0,0,Producto
200555,2349,2023-03-24,Correo,Móvil,2,731,0,0,Checkout
200556,2021,2023-12-30,Directo,Móvil,7,1483,0,0,Búsqueda
200557,1148,2022-01-19,"TikTok Ads",Desktop,14,1684,0,0,Confirmación
200558,NULL,2022-07-05,"Meta Ads",Móvil,11,721,0,0,Confirmación
200559,NULL,2022-07-17,"Google Ads",Móvil,16,486,0,0,Checkout
200560,NULL,2024-08-07,Correo,Móvil,18,1511,1,0,Inicio
200561,1203,2022-02-05,"TikTok Ads",Desktop,19,354,0,0,Producto
200562,NULL,2023-10-26,"Google Ads",Desktop,3,1414,1,0,Checkout
200563,2387,2024-10-22,"Google Ads",Tablet,14,633,0,0,Checkout
200564,2142,2022-07-23,"Google Ads",Desktop,11,1309,0,0,Carrito
200565,NULL,2024-07-17,Orgánico,Desktop,14,1132,0,0,Confirmación
200566,NULL,2023-10-30,Directo,Móvil,16,1151,0,0,Producto
200567,2272,2023-08-26,"Meta Ads",Desktop,20,1536,0,0,Búsqueda
200568,NULL,2024-12-20,"Meta Ads",Móvil,15,297,0,0,Carrito
200569,1901,2022-07-06,Orgánico,Desktop,15,1087,0,0,Producto
200570,NULL,2023-05-09,Correo,Desktop,3,1343,0,0,Checkout
200571,2277,2024-06-05,"TikTok Ads",Tablet,4,1175,0,0,Checkout
200572,1929,2023-05-02,Correo,Desktop,20,871,1,0,Confirmación
200573,1991,2024-11-09,Orgánico,Tablet,15,731,0,0,Producto
200574,2877,2022-01-10,Directo,Móvil,19,170,1,0,Confirmación
200575,1860,2024-01-04,Orgánico,Móvil,11,300,0,0,Checkout
200576,2744,2022-01-06,"Meta Ads",Móvil,18,893,0,0,Confirmación
200577,2471,2022-02-28,Correo,Desktop,16,792,1,1,Confirmación
200578,1425,2022-05-12,Orgánico,Desktop,13,904,0,0,Búsqueda
200579,1693,2024-09-09,Orgánico,Tablet,8,715,0,0,Confirmación
200580,2765,2024-10-16,"Meta Ads",Tablet,1,1216,0,0,Checkout
200581,1948,2022-08-25,Orgánico,Tablet,13,1551,0,0,Carrito
200582,NULL,2023-11-12,Orgánico,Desktop,19,207,1,0,Búsqueda
200583,2678,2022-11-27,"TikTok Ads",Móvil,15,686,1,0,Confirmación
200584,NULL,2023-10-14,Directo,Desktop,11,746,1,0,Carrito
200585,1357,2024-09-27,"Meta Ads",Desktop,18,1018,0,0,Carrito
200586,2258,2022-11-09,"Google Ads",Desktop,12,339,0,0,Carrito
200587,1945,2023-06-29,Directo,Desktop,11,1176,1,0,Checkout
200588,2685,2024-05-05,Correo,Tablet,9,1602,0,0,Carrito
200589,2552,2023-07-20,"Google Ads",Móvil,19,1570,1,0,Carrito
200590,2990,2024-12-09,Directo,Tablet,5,1277,0,0,Confirmación
200591,1098,2024-06-08,"Meta Ads",Desktop,11,1372,0,0,Producto
200592,1800,2023-03-26,Directo,Móvil,12,1150,0,0,Producto
200593,NULL,2024-04-29,Directo,Desktop,9,1068,0,0,Checkout
200594,2955,2024-06-22,"TikTok Ads",Móvil,4,277,0,0,Checkout
200595,2603,2023-05-16,Correo,Desktop,10,1167,0,0,Producto
200596,1629,2022-12-16,"Google Ads",Móvil,3,1344,1,1,Confirmación
200597,2277,2023-04-24,"Meta Ads",Desktop,6,1712,0,0,Checkout
200598,2014,2024-05-08,Directo,Tablet,6,676,0,0,Carrito
200599,2226,2022-04-11,Orgánico,Desktop,16,1236,0,0,Confirmación
200600,1985,2024-04-02,"TikTok Ads",Móvil,5,1165,0,0,Inicio
200601,2312,2024-08-04,Orgánico,Móvil,5,49,0,0,Confirmación
200602,2619,2022-06-05,"TikTok Ads",Móvil,13,1206,0,0,Búsqueda
200603,1682,2023-11-17,Orgánico,Tablet,3,343,0,0,Búsqueda
200604,1920,2024-04-16,Correo,Móvil,2,351,0,0,Carrito
200605,1914,2022-03-16,"Google Ads",Desktop,5,1426,1,0,Confirmación
200606,2861,2023-11-14,"Google Ads",Móvil,10,587,1,0,Checkout
200607,1809,2024-09-16,Directo,Desktop,12,1431,0,0,Producto
200608,1079,2023-09-26,"Google Ads",Desktop,7,1557,0,0,Carrito
200609,1623,2022-07-16,"TikTok Ads",Móvil,6,666,0,0,Carrito
200610,1291,2023-04-06,"Google Ads",Tablet,6,803,0,0,Producto
200611,1400,2024-01-21,"Meta Ads",Tablet,18,507,0,0,Checkout
200612,NULL,2023-08-29,"Meta Ads",Móvil,10,1745,0,0,Checkout
200613,1154,2024-02-05,Correo,Tablet,16,1471,0,0,Carrito
200614,1002,2024-01-04,Directo,Desktop,11,524,0,0,Búsqueda
200615,NULL,2024-08-16,"TikTok Ads",Desktop,20,1021,0,0,Búsqueda
200616,NULL,2023-08-28,Directo,Tablet,12,207,1,0,Producto
200617,2824,2024-03-04,"Meta Ads",Tablet,6,1156,1,0,Inicio
200618,1227,2024-10-24,Orgánico,Tablet,7,716,0,0,Inicio
200619,1252,2023-12-14,"Google Ads",Desktop,16,1329,1,0,Confirmación
200620,2562,2024-09-29,"Meta Ads",Tablet,7,1066,0,0,Producto
200621,2058,2023-03-31,Correo,Desktop,19,1609,0,0,Inicio
200622,1385,2023-12-25,"Meta Ads",Desktop,9,568,0,0,Checkout
200623,1969,2023-05-03,"TikTok Ads",Móvil,16,632,1,0,Checkout
200624,2046,2023-02-03,"Meta Ads",Desktop,20,979,0,0,Búsqueda
200625,2455,2023-02-24,"TikTok Ads",Tablet,20,997,0,0,Producto
200626,1769,2023-10-06,Directo,Tablet,8,906,0,0,Producto
200627,2380,2022-05-18,Directo,Móvil,9,1561,0,0,Confirmación
200628,2780,2023-03-28,"Meta Ads",Tablet,12,1510,1,0,Checkout
200629,2713,2024-11-24,Orgánico,Tablet,4,1755,1,0,Confirmación
200630,1857,2022-11-18,"Google Ads",Tablet,4,340,0,0,Búsqueda
200631,1578,2024-07-26,Directo,Móvil,7,1049,0,0,Inicio
200632,2247,2023-11-19,Correo,Móvil,13,1039,0,0,Carrito
200633,2878,2023-06-15,Correo,Tablet,3,421,1,0,Inicio
200634,NULL,2022-04-27,"Meta Ads",Desktop,5,238,1,1,Confirmación
200635,2771,2023-08-18,"Meta Ads",Tablet,4,522,0,0,Carrito
200636,1165,2024-04-26,Directo,Desktop,11,938,0,0,Producto
200637,1534,2024-08-17,"Meta Ads",Desktop,12,415,1,0,Búsqueda
200638,2594,2023-04-19,Orgánico,Móvil,13,1352,1,0,Búsqueda
200639,2204,2023-12-28,"Meta Ads",Tablet,1,299,0,0,Checkout
200640,1343,2023-11-25,"TikTok Ads",Tablet,17,687,0,0,Búsqueda
200641,NULL,2023-10-02,"TikTok Ads",Desktop,20,1338,0,0,Checkout
200642,1340,2023-02-06,Orgánico,Tablet,12,517,0,0,Carrito
200643,2225,2024-04-07,Orgánico,Desktop,2,1494,0,0,Búsqueda
200644,1180,2023-11-29,Orgánico,Desktop,14,1751,0,0,Búsqueda
200645,2727,2022-01-15,"TikTok Ads",Móvil,18,561,0,0,Carrito
200646,2956,2024-12-04,"TikTok Ads",Tablet,18,874,0,0,Confirmación
200647,1472,2022-04-01,Directo,Tablet,1,1076,0,0,Inicio
200648,2352,2023-08-05,"Google Ads",Tablet,17,1487,1,0,Producto
200649,1166,2022-12-27,Orgánico,Desktop,8,1541,0,0,Checkout
200650,2147,2023-01-26,Correo,Tablet,13,144,1,0,Inicio
200651,1222,2024-01-13,Correo,Desktop,18,574,0,0,Producto
200652,1226,2023-09-04,Orgánico,Tablet,16,1503,1,0,Confirmación
200653,2760,2022-07-25,"Google Ads",Desktop,16,1272,0,0,Confirmación
200654,2883,2023-11-19,"Google Ads",Móvil,8,1099,0,0,Producto
200655,2713,2024-11-25,Correo,Móvil,10,1383,1,0,Búsqueda
200656,1910,2023-04-28,"TikTok Ads",Tablet,4,485,0,0,Producto
200657,2764,2023-09-04,Correo,Móvil,9,27,0,0,Búsqueda
200658,2526,2022-11-21,Correo,Desktop,1,1609,0,0,Checkout
200659,1689,2022-04-25,"TikTok Ads",Tablet,4,57,0,0,Búsqueda
200660,1174,2022-01-23,Orgánico,Tablet,2,432,0,0,Inicio
200661,1093,2023-10-18,Correo,Móvil,19,575,0,0,Carrito
200662,NULL,2022-10-09,Orgánico,Desktop,8,1042,0,0,Inicio
200663,NULL,2024-09-30,Orgánico,Móvil,20,970,0,0,Carrito
200664,1357,2024-05-26,Orgánico,Tablet,15,1229,0,0,Carrito
200665,1671,2023-02-25,"TikTok Ads",Tablet,1,1483,0,0,Producto
200666,1820,2024-08-03,"Meta Ads",Tablet,16,525,0,0,Carrito
200667,1377,2024-01-29,"Meta Ads",Móvil,9,1252,0,0,Carrito
200668,NULL,2022-07-16,"Meta Ads",Tablet,15,1615,0,0,Checkout
200669,2295,2023-06-08,"TikTok Ads",Móvil,4,43,0,0,Búsqueda
200670,2073,2023-04-07,Orgánico,Tablet,10,67,1,1,Confirmación
200671,1688,2023-01-27,"TikTok Ads",Desktop,13,182,0,0,Producto
200672,1987,2024-03-17,Correo,Tablet,3,1670,1,0,Producto
200673,2882,2023-07-25,"TikTok Ads",Móvil,16,917,0,0,Inicio
200674,2802,2024-03-13,"TikTok Ads",Desktop,14,296,1,0,Carrito
200675,2855,2024-04-01,"TikTok Ads",Móvil,5,1056,0,0,Inicio
200676,2936,2024-04-28,"TikTok Ads",Móvil,15,746,0,0,Inicio
200677,1808,2023-12-23,Directo,Tablet,20,757,1,1,Confirmación
200678,NULL,2024-04-13,"Google Ads",Tablet,18,131,1,1,Confirmación
200679,2472,2023-01-15,"Google Ads",Tablet,4,67,1,0,Carrito
200680,1531,2024-10-28,"Meta Ads",Móvil,3,1193,0,0,Inicio
200681,2893,2024-03-05,"Google Ads",Tablet,19,686,0,0,Checkout
200682,1244,2022-06-22,"Google Ads",Móvil,14,1578,0,0,Confirmación
200683,1792,2022-11-11,"Google Ads",Desktop,8,776,0,0,Checkout
200684,2228,2022-01-08,Correo,Tablet,20,406,1,0,Carrito
200685,2611,2023-05-24,Correo,Móvil,9,477,0,0,Producto
200686,2630,2022-11-12,"TikTok Ads",Tablet,12,612,0,0,Inicio
200687,1310,2022-01-12,Orgánico,Móvil,2,1597,1,0,Confirmación
200688,2166,2023-09-03,"Meta Ads",Desktop,19,1153,0,0,Checkout
200689,NULL,2024-09-30,Directo,Desktop,13,1307,0,0,Carrito
200690,1795,2022-10-25,Directo,Tablet,3,412,1,0,Carrito
200691,2458,2022-12-27,"Google Ads",Desktop,8,1616,0,0,Confirmación
200692,1069,2024-04-11,"Google Ads",Desktop,7,351,0,0,Carrito
200693,2995,2022-07-31,Correo,Desktop,12,424,0,0,Carrito
200694,2895,2023-11-14,"Meta Ads",Móvil,8,358,0,0,Confirmación
200695,2800,2024-12-28,"Google Ads",Móvil,1,1601,1,0,Checkout
200696,2943,2024-09-21,"TikTok Ads",Móvil,11,106,0,0,Inicio
200697,2634,2024-08-03,Correo,Desktop,18,1623,0,0,Carrito
200698,2637,2022-09-05,"Google Ads",Desktop,1,1332,0,0,Búsqueda
200699,1146,2024-07-24,"Google Ads",Tablet,7,625,1,0,Checkout
200700,NULL,2023-01-18,"Meta Ads",Desktop,5,652,0,0,Inicio
200701,1336,2023-06-12,"TikTok Ads",Desktop,18,482,0,0,Búsqueda
200702,2920,2022-05-11,Correo,Tablet,10,754,0,0,Confirmación
200703,2058,2022-12-28,Orgánico,Tablet,20,454,0,0,Inicio
200704,1902,2023-09-23,Correo,Móvil,10,392,1,0,Búsqueda
200705,2447,2022-06-16,"Meta Ads",Móvil,2,121,1,0,Carrito
200706,1739,2022-04-29,Correo,Desktop,11,1357,0,0,Checkout
200707,2282,2022-11-19,"Google Ads",Tablet,4,117,0,0,Producto
200708,1954,2023-08-07,"TikTok Ads",Tablet,10,694,0,0,Producto
200709,1562,2022-01-11,Directo,Desktop,14,1489,0,0,Checkout
200710,NULL,2022-01-09,Orgánico,Desktop,8,1781,0,0,Checkout
200711,2521,2024-03-17,"Meta Ads",Tablet,10,745,1,0,Confirmación
200712,2168,2024-10-15,Orgánico,Tablet,8,1324,0,0,Búsqueda
200713,1713,2022-09-20,Correo,Desktop,11,315,1,0,Producto
200714,2807,2024-03-20,Directo,Móvil,13,1763,1,1,Confirmación
200715,1243,2023-01-18,Correo,Desktop,10,1337,0,0,Checkout
200716,1313,2024-05-13,"Google Ads",Móvil,19,71,1,0,Checkout
200717,1833,2023-12-09,Correo,Móvil,1,1715,0,0,Búsqueda
200718,NULL,2022-10-12,Directo,Móvil,2,370,0,0,Inicio
200719,2399,2022-08-15,Correo,Tablet,19,1416,0,0,Producto
200720,NULL,2023-10-20,"Google Ads",Tablet,5,1620,0,0,Checkout
200721,1755,2022-01-17,Directo,Desktop,3,950,0,0,Inicio
200722,1063,2024-07-20,"TikTok Ads",Móvil,5,111,1,0,Confirmación
200723,1504,2023-12-28,Directo,Desktop,20,1211,1,0,Producto
200724,2218,2022-01-02,"TikTok Ads",Desktop,1,1669,0,0,Producto
